1477400400,4506310
1477404000,5120183
1477407600,5041764
1477411200,5416418
1477414800,3298287
1477418400,4757998
1477422000,2716616
1477425600,2892287
1477429200,1239042
1477432800,1097169
1477436400,797968
1477440000,1806786
1477443600,331093
1477447200,385626
1477450800,675122
1477454400,685572
1477458000,1685488
1477461600,4311018
1477465200,3957743
1477468800,5987633
1477472400,5748570
1477476000,3421961
1477479600,8306870
1477483200,5964047
1477486800,3950406
1477490400,5673856
1477494000,3191679
1477497600,5547915
1477501200,3444443
1477504800,4881475
1477508400,2052975
1477512000,4402498
1477515600,1763548
1477519200,1614314
1477522800,735681
1477526400,1945626
1477530000,322434
1477533600,398520
1477537200,569269
1477540800,880740
1477544400,2885898
1477548000,4151868
1477551600,4971483
1477555200,3202162
1477558800,3662837
1477562400,2609286
1477566000,4064987
1477569600,3156716
1477573200,4886588
1477576800,5311154
1477580400,3842562
1477584000,2034832
1477587600,2169793
1477591200,2843606
1477594800,3524243
1477598400,2107025
1477602000,1152549
1477605600,1008220
1477609200,2116749
1477612800,1992695
1477616400,518245
1477620000,427748
1477623600,492905
1477627200,747357
1477630800,1410391
1477634400,2720481
1477638000,3473763
1477641600,8330284
1477645200,5885417
1477648800,5871495
1477652400,5328672
1477656000,8368469
1477659600,5406870
1477663200,8259201
1477666800,3696410
1477670400,4719320
1477674000,4913242
1477677600,3091720
1477681200,2894955
1477684800,2553153
1477688400,1607338
1477692000,826147
1477695600,907000
1477699200,1855631
1477702800,356256
1477706400,410339
1477710000,493933
1477713600,1084273
1477749600,2625423
1477753200,5195154
1477756800,2643706
1477760400,1648706
1477764000,1270958
1477767600,1351317
1477771200,1292988
1477774800,747895
1477778400,495585
1477782000,394535
1477785600,1932214
1477789200,264982
1477792800,232080
1477796400,238356
1477800000,524952
1477803600,891383
1477807200,2127699
1477810800,2122869
1477814400,1383992
1477818000,4599563
1477821600,2288498
1477825200,3050457
1477828800,2655417
1477832400,1198888
1477836000,1144687
1477839600,1511812
1477843200,2383437
1477846800,4948414
1477850400,1974311
1477854000,3838719
1477857600,1361165
1477861200,807985
1477864800,523870
1477868400,465702
1477872000,276853
1477875600,1876702
1477879200,191998
1477882800,398084
1477886400,413845
1477890000,967148
1477893600,1694687
1477897200,3834075
1477900800,4489934
1477904400,3942126
1477908000,3774334
1477911600,3962169
1477915200,5251067
1477918800,4835945
1477922400,6779100
1477926000,3976951
1477929600,3774256
1477933200,4032698
1477936800,3854925
1477940400,4759384
1477944000,2707009
1477947600,2574834
1477951200,1038403
1477954800,1627417
1477958400,389687
1477962000,2145704
1477965600,451515
1477969200,502680
1477972800,866586
1477976400,1330571
1477980000,1874286
1477983600,2801824
1477987200,5680011
1477990800,4890809
1477994400,9022226
1477998000,4763227
1478001600,7014425
1478005200,3297922
1478008800,6460505
1478012400,3659359
1478016000,4605904
1478019600,3254420
1478023200,3465231
1478026800,2033824
1478030400,1945208
1478034000,1332834
1478037600,1952246
1478041200,527539
1478044800,532375
1478048400,3223396
1478052000,381072
1478055600,444091
1478059200,402153
1478062800,2039128
1478066400,1869750
1478070000,2974134
1478073600,2674700
1478077200,3813980
1478080800,4489631
1478084400,5386817
1478088000,3764522
1478091600,6168654
1478095200,5579065
1478098800,4800039
1478102400,6075020
1478106000,7031421
1478109600,3684038
1478113200,2011034
1478116800,2263304
1478120400,2350816
1478124000,949771
1478127600,637761
1478131200,278796
1478134800,1955658
1478138400,394065
1478142000,282580
1478145600,395831
1478149200,670193
1478152800,1499109
1478156400,4793570
1478160000,3549720
1478163600,3614511
1478167200,5068729
1478170800,5995387
1478174400,6346171
1478178000,6541133
1478181600,5857220
1478185200,4456608
1478188800,4102670
1478192400,2853374
1478196000,4284787
1478199600,3689354
1478203200,2019973
1478206800,1567332
1478210400,3007499
1478214000,1049219
